FID,StationID,Bight,Latitude,Longitude
1114,6383,2008,33.707509999999999,-118.269820000000000
1115,6384,2008,33.708959999999998,-118.262069999999990
1116,6386,2008,33.712130000000002,-118.258080000000010
1117,6387,2008,33.713479999999997,-118.241860000000000
1118,6402,2008,33.723810000000000,-118.262559999999990
1119,6404,2008,33.724179999999997,-118.224300000000000
1120,6405,2008,33.726599999999998,-118.232560000000010
1121,6406,2008,33.727570000000000,-118.079170000000000
1122,6407,2008,33.727499999999999,-118.157850000000000
1123,6411,2008,33.728360000000002,-118.157230000000000
1124,6413,2008,33.729129999999998,-118.234060000000000
1125,6416,2008,33.731079999999999,-118.223500000000000
1126,6419,2008,33.731330000000000,-118.191630000000000
1127,6424,2008,33.732529999999997,-118.253280000000000
1128,6428,2008,33.734330000000000,-118.231440000000010
1129,6432,2008,33.735799999999998,-118.179950000000010
1130,6436,2008,33.739429999999999,-118.134610000000000
1131,6437,2008,33.739680000000000,-118.171800000000000
1132,6438,2008,33.740229999999997,-118.084270000000000
1133,6442,2008,33.742539999999998,-118.117050000000010
1134,6443,2008,33.742100000000001,-118.205860000000000
1135,6444,2008,33.742130000000003,-118.153000000000010
1136,6446,2008,33.743110000000001,-118.205209999999990
1137,6447,2008,33.743330000000000,-118.164950000000000
1138,6448,2008,33.744480000000003,-118.169079999999990
1139,6449,2008,33.744950000000003,-118.238410000000000
1140,6450,2008,33.745539999999998,-118.215770000000010
1141,6451,2008,33.745840000000001,-118.082600000000000
1142,6460,2008,33.750129999999999,-118.224860000000010
1143,6462,2008,33.750950000000003,-118.176109999999990
1144,6466,2008,33.752780000000001,-118.217699999999990
1145,6467,2008,33.753329999999998,-118.224050000000010
1146,6468,2008,33.752989999999997,-118.105110000000000
1147,6472,2008,33.755380000000002,-118.129850000000000
1148,6478,2008,33.759580000000000,-118.162409999999990
1149,6479,2008,33.760489999999997,-118.121709999999990
1150,6482,2008,33.763260000000002,-118.250950000000000
1151,6485,2008,33.765779999999999,-118.103550000000000
1152,6487,2008,33.765949999999997,-118.277510000000010
1153,6489,2008,33.766710000000003,-118.248500000000010
1154,6493,2008,33.769100000000002,-118.217050000000000
1155,6500,2008,33.780560000000001,-118.205810000000000
1156,6508,2008,33.962809999999998,-118.454210000000000
1157,6513,2008,33.964689999999997,-118.453329999999990
1158,6518,2008,33.970230000000001,-118.448040000000010
1159,6520,2008,33.971249999999998,-118.439550000000000
1160,6527,2008,33.980480000000000,-118.442200000000000
1161,6530,2008,33.983080000000001,-118.450680000000010
1162,6539,2008,34.104019999999998,-119.112380000000000
1163,6543,2008,34.114150000000002,-119.093690000000000
1164,6546,2008,34.152850000000001,-119.209830000000000
1165,6549,2008,34.171219999999998,-119.223510000000000
1166,6553,2008,34.184640000000002,-119.230890000000000
1167,6560,2008,34.248680000000000,-119.264060000000000
1168,6562,2008,34.421810000000001,-119.829350000000010
1169,6570,2008,32.658119999999997,-117.122410000000000
1170,6572,2008,32.668869999999998,-117.128690000000010
1171,6649,2008,33.977730000000001,-118.452650000000010
1172,6659,2008,32.647820000000003,-117.120260000000000
1173,6660,2008,32.656070000000000,-117.122540000000000
1174,6661,2008,32.657589999999999,-117.122750000000000
1175,7000,2008,32.537480000000002,-117.141450000000010
1176,7002,2008,32.550970000000000,-117.199070000000010
1177,7008,2008,32.586280000000002,-117.341240000000000
1178,7009,2008,32.589070000000000,-117.263390000000000
1179,7019,2008,32.606969999999997,-117.278020000000000
1180,7021,2008,32.613570000000003,-117.177480000000000
1181,7022,2008,32.622300000000003,-117.458440000000000
1182,7024,2008,32.621780000000001,-117.142129999999990
1183,7029,2008,32.635849999999998,-117.417779999999990
1184,7032,2008,32.644469999999998,-117.340780000000000
1185,7044,2008,32.664130000000000,-117.200059999999990
1186,7045,2008,32.670259999999999,-117.375200000000010
1187,7047,2008,32.670380000000002,-117.487110000000000
1188,7048,2008,32.678570000000001,-117.443169999999990
1189,7056,2008,32.683779999999999,-117.377799999999990
1190,7064,2008,32.693359999999998,-117.396100000000000
1191,7068,2008,32.710560000000001,-117.309760000000000
1192,7069,2008,32.710790000000003,-117.388200000000000
1193,7070,2008,32.729599999999998,-117.482280000000000
1194,7079,2008,32.744669999999999,-117.427400000000010
1195,7080,2008,32.741149999999998,-117.427300000000000
1196,7081,2008,32.749839999999999,-117.371770000000000
1197,7082,2008,32.760050000000000,-117.555139999999990
1198,7091,2008,32.796100000000003,-117.267380000000000
1199,7092,2008,32.800590000000000,-117.566540000000000
1200,7093,2008,32.807459999999999,-117.344150000000000
1201,7094,2008,32.802860000000003,-117.487720000000000
1202,7096,2008,32.825749999999999,-117.385610000000000
1203,7097,2008,32.842469999999999,-117.549340000000000
1204,7098,2008,32.850349999999999,-117.354850000000000
1205,7099,2008,32.850729999999999,-117.410400000000000
1206,7100,2008,32.828069999999997,-117.442800000000010
1207,7102,2008,32.886220000000002,-117.482710000000000
1208,7104,2008,32.931829999999998,-117.394499999999990
1209,7109,2008,32.991579999999999,-117.635170000000000
1210,7111,2008,32.996400000000001,-117.388690000000000
1211,7121,2008,33.032449999999997,-117.669600000000000
1212,7122,2008,33.088110000000000,-117.350880000000000
1213,7123,2008,33.093719999999998,-117.417310000000000
1214,7126,2008,33.101210000000002,-117.631010000000000
1215,7128,2008,33.105289999999997,-117.361980000000000
1216,7145,2008,33.152459999999998,-117.381080000000000
1217,7155,2008,33.210410000000003,-118.081410000000010
1218,7158,2008,33.220709999999997,-117.512080000000000
1219,7159,2008,33.222780000000000,-117.417280000000010
1220,7165,2008,33.262740000000001,-117.565070000000010
1221,7166,2008,33.264989999999997,-117.533640000000010
1222,7167,2008,33.270189999999999,-117.565569999999990
1223,7168,2008,33.274859999999997,-118.086110000000010
1224,7173,2008,33.298330000000000,-117.777919999999990
1225,7174,2008,33.316330000000001,-117.638099999999990
1226,7175,2008,33.317799999999998,-118.160799999999990
1227,7185,2008,33.405679999999997,-117.679019999999990
1228,7186,2008,33.418439999999997,-118.022650000000000
1229,7193,2008,33.430280000000003,-117.746150000000000
1230,7199,2008,33.450530000000001,-119.069230000000000
1231,7200,2008,33.454529999999998,-118.258000000000000
1232,7206,2008,33.463859999999997,-118.394589999999990
1233,7207,2008,33.464759999999998,-117.919490000000000
1234,7208,2008,33.464160000000000,-117.762200000000010
1235,7209,2008,33.472859999999997,-119.094359999999990
1236,7210,2008,33.475929999999998,-118.099639999999990
1237,7212,2008,33.486840000000001,-118.424430000000000
1238,7215,2008,33.499580000000002,-117.753410000000000
1239,7228,2008,33.516559999999998,-119.093630000000000
1240,7231,2008,33.521299999999997,-117.769580000000000
1241,7235,2008,33.532960000000003,-119.048030000000000
1242,7236,2008,33.537039999999998,-117.849080000000000
1243,7238,2008,33.543880000000001,-118.659630000000010
1244,7241,2008,33.552079999999997,-118.101429999999990
1245,7250,2008,33.577750000000002,-118.684389999999990
1246,7251,2008,33.579300000000003,-118.328750000000000
1247,7253,2008,33.579239999999999,-118.139590000000000
1248,7269,2008,33.602350000000001,-118.056569999999990
1249,7280,2008,33.613700000000001,-118.719720000000000
1250,7287,2008,33.620980000000003,-118.195080000000000
1251,7288,2008,33.621609999999997,-118.443270000000000
1252,7293,2008,33.627139999999997,-117.987070000000000
1253,7296,2008,33.637860000000003,-118.302490000000010
1254,7298,2008,33.639499999999998,-118.165880000000000
1255,7300,2008,33.643110000000000,-118.078050000000000
1256,7301,2008,33.647990000000000,-118.149340000000000
1257,7305,2008,33.659709999999997,-118.130450000000000
1258,7312,2008,33.679160000000003,-118.140260000000000
1259,7313,2008,33.681880000000000,-118.192910000000000
1260,7320,2008,33.694360000000003,-118.346040000000000
1261,7321,2008,33.695410000000003,-118.296020000000000
1262,7324,2008,33.701929999999997,-118.303920000000010
1263,7325,2008,33.702829999999999,-118.082550000000000
1264,7355,2008,33.733310000000003,-118.121560000000000
1265,7395,2008,33.766710000000003,-118.460400000000010
1266,7401,2008,33.832380000000001,-118.648550000000000
1267,7403,2008,33.835599999999999,-118.469860000000000
1268,7405,2008,33.837060000000001,-120.009559999999990
1269,7408,2008,33.840080000000000,-120.079179999999990
1270,7410,2008,33.847729999999999,-118.568209999999990
1271,7412,2008,33.852550000000001,-119.194120000000000
1272,7413,2008,33.853600000000000,-119.010050000000010
1273,7415,2008,33.856610000000003,-118.516130000000000
1274,7417,2008,33.860430000000001,-118.448100000000000
1275,7426,2008,33.893850000000000,-118.584329999999990
1276,7428,2008,33.897950000000002,-118.656660000000000
1277,7438,2008,33.913290000000003,-119.947710000000000
1278,7439,2008,33.912880000000001,-120.221410000000010
1279,7442,2008,33.921109999999999,-119.951780000000000
1280,7452,2008,33.934030000000000,-118.896379999999990
1281,7456,2008,33.937379999999997,-119.762780000000010
1282,7457,2008,33.938110000000002,-119.266060000000000
1283,7458,2008,33.939129999999999,-118.558980000000010
1284,7460,2008,33.942189999999997,-119.411580000000000
1285,7461,2008,33.943610000000000,-118.519450000000010
1286,7462,2008,33.947009999999999,-119.927710000000000
1287,7474,2008,33.962380000000003,-118.476630000000000
1288,7475,2008,33.965350000000001,-119.852900000000010
1289,7476,2008,33.965029999999999,-120.344600000000000
1290,7477,2008,33.967210000000001,-118.647210000000000
1291,7479,2008,33.971229999999998,-118.727410000000010
1292,7489,2008,33.989849999999997,-120.347350000000010
1293,7493,2008,33.994509999999998,-120.336410000000000
1294,7494,2008,33.995910000000002,-119.547130000000000
1295,7499,2008,33.999710000000000,-119.013210000000000
1296,7506,2008,34.011279999999999,-120.473810000000000
1297,7517,2008,34.023650000000004,-118.593130000000000
1298,7518,2008,34.030479999999997,-119.422360000000000
1299,7520,2008,34.034280000000003,-119.352080000000000
1300,7522,2008,34.036560000000001,-118.916860000000000
1301,7526,2008,34.041530000000002,-119.197050000000000
1302,7527,2008,34.042180000000002,-119.947200000000000
1303,7528,2008,34.044269999999997,-119.055220000000010
1304,7529,2008,34.045299999999997,-120.489610000000000
1305,7534,2008,34.048229999999997,-120.325980000000000
1306,7537,2008,34.053150000000002,-119.061730000000000
1307,7540,2008,34.058599999999998,-119.496930000000010
1308,7542,2008,34.066350000000000,-119.134060000000010
1309,7543,2008,34.066600000000001,-119.588629999999990
1310,7544,2008,34.066969999999998,-119.205950000000000
1311,7549,2008,34.072760000000002,-119.601680000000000
1312,7550,2008,34.073290000000000,-119.139169999999990
1313,7551,2008,34.075600000000001,-119.747680000000000
1314,7553,2008,34.078130000000002,-120.065659999999990
1315,7555,2008,34.078650000000003,-119.510549999999990
1316,7556,2008,34.078980000000001,-119.700760000000000
1317,7557,2008,34.080089999999998,-119.059710000000000
1318,7566,2008,34.093930000000000,-120.589000000000000
1319,7572,2008,34.100560000000002,-119.150870000000000
1320,7573,2008,34.102249999999998,-120.141710000000000
1321,7583,2008,34.110309999999998,-119.221090000000000
1322,7585,2008,34.112780000000001,-119.872260000000000
1323,7586,2008,34.113210000000002,-120.025930000000000
1324,7588,2008,34.114699999999999,-119.935880000000000
1325,7590,2008,34.118270000000003,-119.629050000000010
1326,7596,2008,34.125070000000001,-119.192490000000010
1327,7604,2008,34.133000000000003,-119.379930000000000
1328,7607,2008,34.138860000000001,-119.345580000000000
1329,7609,2008,34.143729999999998,-120.178020000000000
1330,7611,2008,34.145420000000001,-119.770060000000000
1331,7615,2008,34.151020000000003,-119.800810000000000
1332,7617,2008,34.158160000000002,-119.827630000000000
1333,7619,2008,34.161180000000002,-119.319580000000000
1334,7620,2008,34.162399999999998,-119.664739999999990
1335,7624,2008,34.169040000000003,-119.460269999999990
1336,7625,2008,34.170169999999999,-119.532990000000000
1337,7629,2008,34.178429999999999,-119.347050000000000
1338,7632,2008,34.183230000000002,-120.350990000000000
1339,7633,2008,34.184080000000002,-120.111099999999990
1340,7637,2008,34.195889999999999,-120.417050000000000
1341,7645,2008,34.213020000000000,-119.591010000000000
1342,7647,2008,34.218919999999997,-119.354800000000000
1343,7651,2008,34.224049999999998,-119.606179999999990
1344,7652,2008,34.230130000000003,-119.687380000000000
1345,7654,2008,34.232550000000003,-119.706800000000000
1346,7668,2008,34.253880000000002,-119.729580000000000
1347,7671,2008,34.261150000000001,-119.767480000000010
1348,7678,2008,34.277920000000002,-119.718260000000000
1349,7681,2008,34.284109999999998,-119.354570000000000
1350,7684,2008,34.285710000000002,-120.280240000000010
1351,7686,2008,34.287010000000002,-120.455680000000000
1352,7688,2008,34.291049999999998,-119.443610000000010
1353,7696,2008,34.307839999999999,-119.712819999999990
1354,7697,2008,34.307960000000001,-120.230410000000010
1355,7700,2008,34.314509999999999,-120.282640000000000
1356,7701,2008,34.316690000000001,-119.723940000000000
1357,7708,2008,34.344200000000001,-119.562350000000000
1358,7709,2008,34.344169999999998,-120.368650000000000
1359,7714,2008,34.362110000000001,-119.585200000000000
1360,7716,2008,34.362859999999998,-120.010440000000000
1361,7717,2008,34.366379999999999,-119.459210000000000
1362,7727,2008,34.394620000000003,-120.331490000000000
1363,7728,2008,34.395600000000002,-119.662150000000000
1364,7732,2008,34.397649999999999,-120.071690000000000
1365,7735,2008,34.398310000000002,-119.864330000000000
1366,7741,2008,34.401000000000003,-119.832809999999990
1367,7744,2008,34.405250000000002,-120.319180000000000
1368,7750,2008,34.413660000000000,-120.222990000000000
1369,7752,2008,34.438639999999999,-120.285180000000000
1370,7753,2008,34.445439999999998,-120.426310000000000
1371,B13-8002,2013,32.556590000000000,-117.128130000000000
1372,B13-8008,2013,32.558239999999998,-117.120576000000000
1373,B13-8013,2013,32.623510000000003,-117.133740000000000
1374,B13-8014,2013,32.626500000000000,-117.134649999999990
1375,B13-8017,2013,32.631911000000002,-117.130957000000000
1376,B13-8017,2013,32.631911000000002,-117.130957000000000
1377,B13-8018,2013,32.634031000000000,-117.107207000000000
1378,B13-8020,2013,32.641832000000001,-117.131229000000000
1379,B13-8020,2013,32.641832000000001,-117.131229000000000
1380,B13-8028,2013,32.646652000000003,-117.119307000000010
1381,B13-8029,2013,32.646799999999999,-117.117800000000000
1382,B13-8029,2013,32.646799999999999,-117.117800000000000
1383,B13-8030,2013,32.647137000000001,-117.116612000000000
1384,B13-8031,2013,32.647469000000001,-117.121415000000000
1385,B13-8033,2013,32.647758000000003,-117.119945000000000
1386,B13-8036,2013,32.648279000000002,-117.116230000000000
1387,B13-8038,2013,32.648566000000002,-117.113946000000000
1388,B13-8040,2013,32.648957000000003,-117.110119000000000
1389,B13-8043,2013,32.650075999999999,-117.105062000000000
1390,B13-8045,2013,32.651429999999998,-117.122930000000000
1391,B13-8049,2013,32.656072000000002,-117.122443000000000
1392,B13-8050,2013,32.657471999999999,-117.122738000000000
1393,B13-8052,2013,32.658279999999998,-117.144340000000000
1394,B13-8052,2013,32.658279999999998,-117.144340000000000
1395,B13-8053,2013,32.658476000000000,-117.119532000000010
1396,B13-8056,2013,32.660330000000002,-117.122919999999990
1397,B13-8058,2013,32.661056000000002,-117.143998999999990
1398,B13-8058,2013,32.661056000000002,-117.143998999999990
1399,B13-8060,2013,32.664929999999998,-117.149930000000000
1400,B13-8060,2013,32.664929999999998,-117.149930000000000
1401,B13-8064,2013,32.670943000000001,-117.124076000000000
1402,B13-8065,2013,32.671340999999998,-117.118927000000000
1403,B13-8066,2013,32.671778000000003,-117.125778999999990
1404,B13-8068,2013,32.675370000000001,-117.143850000000000
1405,B13-8069,2013,32.675939000000000,-117.127861000000000
1406,B13-8073,2013,32.680522000000003,-117.175233000000010
1407,B13-8074,2013,32.685411000000002,-117.136495000000000
1408,B13-8075,2013,32.685467000000003,-117.134097000000000
1409,B13-8076,2013,32.686318999999997,-117.132946000000000
1410,B13-8077,2013,32.686585000000001,-117.133917999999990
1411,B13-8078,2013,32.686838000000002,-117.148392000000000
1412,B13-8078,2013,32.686838000000002,-117.148392000000000
1413,B13-8085,2013,32.691110000000002,-117.238029999999990
1414,B13-8087,2013,32.691769999999998,-117.152980000000000
1415,B13-8090,2013,32.693294000000002,-117.147276000000010
1416,B13-8093,2013,32.695622000000000,-117.162623000000000
1417,B13-8095,2013,32.696188999999997,-117.153406000000000
1418,B13-8096,2013,32.698573000000003,-117.158770000000000
1419,B13-8098,2013,32.699812000000001,-117.160968999999990
1420,B13-8099,2013,32.702236999999997,-117.160586000000000
1421,B13-8100,2013,32.702260000000003,-117.161980000000000
1422,B13-8102,2013,32.711379999999998,-117.232130000000000
1423,B13-8105,2013,32.712338000000003,-117.213324000000000
1424,B13-8106,2013,32.712583000000002,-117.231680000000000
1425,B13-8108,2013,32.714497000000001,-117.230051000000000
1426,B13-8109,2013,32.715040000000002,-117.183080000000000
1427,B13-8109,2013,32.715040000000002,-117.183080000000000
1428,B13-8111,2013,32.715980000000002,-117.174040000000010
1429,B13-8112,2013,32.716079999999998,-117.176150000000010
1430,B13-8113,2013,32.716830000000002,-117.224290000000000
1431,B13-8116,2013,32.718100000000000,-117.230459999999990
1432,B13-8117,2013,32.718670000000003,-117.225710000000010
1433,B13-8118,2013,32.719794000000000,-117.178628000000000
1434,B13-8118,2013,32.719794000000000,-117.178628000000000
1435,B13-8121,2013,32.724164000000002,-117.224841000000000
1436,B13-8122,2013,32.724269999999997,-117.182760000000000
1437,B13-8122,2013,32.724269999999997,-117.182760000000000
1438,B13-8123,2013,32.724870000000003,-117.183590000000000
1439,B13-8124,2013,32.726166999999997,-117.186653000000010
1440,B13-8127,2013,32.726920000000000,-117.202060000000000
1441,B13-8128,2013,32.727043999999999,-117.191947000000000
1442,B13-8129,2013,32.756799999999998,-117.235370000000000
1443,B13-8134,2013,32.757514000000000,-117.237888000000000
1444,B13-8136,2013,32.757849999999998,-117.227410000000010
1445,B13-8145,2013,32.761696000000001,-117.238130000000000
1446,B13-8146,2013,32.762300000000003,-117.236180000000000
1447,B13-8151,2013,32.767150000000001,-117.235510000000000
1448,B13-8152,2013,32.767490000000002,-117.241600000000010
1449,B13-8156,2013,32.780929999999998,-117.249600000000000
1450,B13-8157,2013,32.782822000000003,-117.229979000000000
1451,B13-8159,2013,32.784390000000002,-117.215500000000010
1452,B13-8159,2013,32.784390000000002,-117.215500000000010
1453,B13-8160,2013,32.787205999999998,-117.208679000000000
1454,B13-8163,2013,32.794589999999999,-117.219967999999990
1455,B13-8169,2013,32.931654000000002,-117.252323000000000
1456,B13-8176,2013,32.933565000000002,-117.256651000000010
1457,B13-8179,2013,32.966011999999999,-117.252438000000000
1458,B13-8180,2013,32.966479999999997,-117.257870000000000
1459,B13-8187,2013,32.970835999999998,-117.258183000000000
1460,B13-8188,2013,33.016160999999997,-117.280711000000000
1461,B13-8189,2013,33.012242999999998,-117.274567000000000
1462,B13-8200,2013,33.085079999999998,-117.309712000000000
1463,B13-8202,2013,33.088220000000000,-117.291560000000000
1464,B13-8205,2013,33.088855000000002,-117.295636000000000
1465,B13-8218,2013,33.139220000000002,-117.337750000000000
1466,B13-8219,2013,33.139440000000000,-117.318659999999990
1467,B13-8222,2013,33.140160000000002,-117.325040000000000
1468,B13-8233,2013,33.204847000000001,-117.390753000000000
1469,B13-8236,2013,33.206926000000003,-117.393511000000000
1470,B13-8239,2013,33.207644999999999,-117.397416000000010
1471,B13-8239,2013,33.207644999999999,-117.397416000000010
1472,B13-8248,2013,33.231800000000000,-117.413370000000000
1473,B13-8250,2013,33.232095999999999,-117.412437000000000
1474,B13-8253,2013,33.233207999999998,-117.413185000000000
1475,B13-8259,2013,33.458939999999998,-117.697734000000000
1476,B13-8263,2013,33.460712999999998,-117.705564000000000
1477,B13-8263,2013,33.460712999999998,-117.705564000000000
1478,B13-8265,2013,33.460920999999999,-117.702298000000000
1479,B13-8267,2013,33.461948000000000,-117.702046999999990
1480,B13-8269,2013,33.600669000000003,-117.895024000000010
1481,B13-8273,2013,33.609400000000001,-117.904760000000000
1482,B13-8274,2013,33.614153000000002,-117.914295999999990
1483,B13-8275,2013,33.615205000000003,-117.894250000000000
1484,B13-8279,2013,33.617018000000002,-117.904983000000000
1485,B13-8280,2013,33.618910000000000,-117.927280000000000
1486,B13-8285,2013,33.633319999999998,-117.887720000000000
1487,B13-8286,2013,33.635665000000003,-117.956096000000000
1488,B13-8287,2013,33.636640000000000,-117.954070000000000
1489,B13-8290,2013,33.645850000000003,-117.888940000000010
1490,B13-8291,2013,33.646548000000003,-117.886781000000000
1491,B13-8292,2013,33.646819999999998,-117.884110000000010
1492,B13-8295,2013,33.686495999999998,-118.036310000000000
1493,B13-8298,2013,33.697397000000002,-118.040563000000010
1494,B13-8301,2013,33.710284999999999,-118.059572000000000
1495,B13-8302,2013,33.712049999999998,-118.257890000000000
1496,B13-8304,2013,33.713509999999999,-118.241620000000000
1497,B13-8306,2013,33.714643000000002,-118.283280000000000
1498,B13-8308,2013,33.717120000000001,-118.243747000000000
1499,B13-8310,2013,33.717782999999997,-118.233065999999990
1500,B13-8315,2013,33.723776000000001,-118.152675000000000
1501,B13-8316,2013,33.723869999999998,-118.262649999999990
1502,B13-8318,2013,33.724209999999999,-118.224230000000010
1503,B13-8319,2013,33.725599000000003,-118.137381000000000
1504,B13-8321,2013,33.726970000000001,-118.070162000000000
1505,B13-8322,2013,33.727575000000002,-118.212945000000000
1506,B13-8325,2013,33.728569999999998,-118.157220000000000
1507,B13-8326,2013,33.729100000000003,-118.233800000000000
1508,B13-8328,2013,33.730877000000000,-118.081677000000000
1509,B13-8333,2013,33.731180000000002,-118.191920000000000
1510,B13-8338,2013,33.735101999999998,-118.091545999999990
1511,B13-8340,2013,33.735427999999999,-118.276720000000000
1512,B13-8346,2013,33.738889000000000,-118.144527000000000
1513,B13-8347,2013,33.738930000000003,-118.210170000000010
1514,B13-8349,2013,33.739016999999997,-118.236282000000000
1515,B13-8350,2013,33.739919999999998,-118.171220000000010
1516,B13-8351,2013,33.740200999999999,-118.159116999999990
1517,B13-8353,2013,33.742019999999997,-118.117130000000000
1518,B13-8355,2013,33.742330000000003,-118.153009999999990
1519,B13-8356,2013,33.743239000000003,-118.204496000000010
1520,B13-8358,2013,33.744199999999999,-118.168670000000010
1521,B13-8360,2013,33.745550000000001,-118.215750000000000
1522,B13-8363,2013,33.747343999999998,-118.221345000000000
1523,B13-8365,2013,33.747636000000000,-118.198273000000000
1524,B13-8367,2013,33.748280000000001,-118.248780000000000
1525,B13-8371,2013,33.750850000000000,-118.230510000000000
1526,B13-8372,2013,33.751230000000000,-118.118655000000000
1527,B13-8374,2013,33.752740000000003,-118.217730000000000
1528,B13-8375,2013,33.752839999999999,-118.177488000000000
1529,B13-8378,2013,33.752989999999997,-118.105110000000000
1530,B13-8382,2013,33.755265000000001,-118.230067000000010
1531,B13-8383,2013,33.755360000000003,-118.129870000000000
1532,B13-8384,2013,33.756633000000001,-118.277038000000000
1533,B13-8388,2013,33.759639999999997,-118.162710000000000
1534,B13-8389,2013,33.760089000000001,-118.126107000000000
1535,B13-8390,2013,33.761012999999998,-118.202111000000000
1536,B13-8391,2013,33.762562000000003,-118.204966000000000
1537,B13-8394,2013,33.765779999999999,-118.103550000000000
1538,B13-8396,2013,33.766230000000000,-118.277320000000000
1539,B13-8397,2013,33.766800000000003,-118.249090000000000
1540,B13-8399,2013,33.768538999999997,-118.222031000000000
1541,B13-8401,2013,33.771272000000003,-118.211926000000010
1542,B13-8403,2013,33.780729999999998,-118.205850000000000
1543,B13-8419,2013,34.100783999999997,-119.087390000000000
1544,B13-8421,2013,34.112698000000002,-119.084059999999990
1545,B13-8425,2013,34.171199999999999,-119.223500000000000
1546,B13-8426,2013,34.172974000000004,-119.223456000000000
1547,B13-8430,2013,34.244207000000003,-119.264876000000000
1548,B13-8431,2013,34.404375000000002,-119.689031000000000
1549,B13-9001,2013,32.516815000000001,-117.308311000000000
1550,B13-9002,2013,32.521796999999999,-117.354969000000000
1551,B13-9005,2013,32.537609000000003,-117.155113000000000
1552,B13-9005,2013,32.537609000000003,-117.155113000000000
1553,B13-9006,2013,32.549235000000003,-117.140773999999990
1554,B13-9007,2013,32.550809999999998,-117.199310000000000
1555,B13-9007,2013,32.550809999999998,-117.199310000000000
1556,B13-9008,2013,32.551099999999998,-117.149856000000000
1557,B13-9009,2013,32.553781000000001,-117.411368999999990
1558,B13-9011,2013,32.585670000000000,-117.341100000000000
1559,B13-9011,2013,32.585670000000000,-117.341100000000000
1560,B13-9012,2013,32.589379999999998,-117.263610000000000
1561,B13-9012,2013,32.589379999999998,-117.263610000000000
1562,B13-9013,2013,32.597700000000003,-117.351249999999990
1563,B13-9014,2013,32.598426000000003,-117.328759000000010
1564,B13-9019,2013,32.643433000000002,-117.427670000000010
1565,B13-9021,2013,32.660018999999998,-117.411756999999990
1566,B13-9022,2013,32.660809999999998,-117.389446000000010
1567,B13-9023,2013,32.670064000000004,-117.420914000000000
1568,B13-9023,2013,32.670064000000004,-117.420914000000000
1569,B13-9025,2013,32.672840999999998,-117.299201000000000
1570,B13-9026,2013,32.693849999999998,-117.395820000000000
1571,B13-9026,2013,32.693849999999998,-117.395820000000000
1572,B13-9028,2013,32.695248999999997,-117.366840999999990
1573,B13-9030,2013,32.700983999999998,-117.440104000000010
1574,B13-9033,2013,32.737425000000002,-117.408402000000000
1575,B13-9034,2013,32.740758000000000,-117.314802000000000
1576,B13-9035,2013,32.741489999999999,-117.426950000000010
1577,B13-9035,2013,32.741489999999999,-117.426950000000010
1578,B13-9036,2013,32.759435000000003,-117.422117000000000
1579,B13-9037,2013,32.763829999999999,-117.319844000000000
1580,B13-9037,2013,32.763829999999999,-117.319844000000000
1581,B13-9040,2013,32.781346999999997,-117.269300000000000
1582,B13-9040,2013,32.781346999999997,-117.269300000000000
1583,B13-9041,2013,32.787272000000002,-117.554789000000000
1584,B13-9047,2013,32.815240000000003,-117.452464000000010
1585,B13-9049,2013,32.820017999999997,-117.339304000000000
1586,B13-9051,2013,32.821595000000002,-117.368521000000000
1587,B13-9052,2013,32.823742000000003,-117.341211000000000
1588,B13-9053,2013,32.825440000000000,-117.365990000000000
1589,B13-9055,2013,32.829115999999999,-117.377897000000000
1590,B13-9056,2013,32.831488999999998,-117.359136000000010
1591,B13-9056,2013,32.831488999999998,-117.359136000000010
1592,B13-9057,2013,32.850960000000001,-117.410680000000000
1593,B13-9059,2013,32.859233000000003,-117.266702000000000
1594,B13-9060,2013,32.862523000000003,-117.447616000000000
1595,B13-9068,2013,32.883938000000001,-117.283192000000000
1596,B13-9069,2013,32.888773999999998,-117.537605000000000
1597,B13-9071,2013,32.902392999999996,-117.505232000000010
1598,B13-9073,2013,32.910148999999997,-117.297734000000010
1599,B13-9073,2013,32.910148999999997,-117.297734000000010
1600,B13-9074,2013,32.910206000000002,-117.312175000000000
1601,B13-9076,2013,32.916035000000001,-117.363635000000000
1602,B13-9080,2013,32.924823000000004,-117.265732000000000
1603,B13-9084,2013,32.931800000000003,-117.394830000000000
1604,B13-9085,2013,32.932524999999998,-117.534582000000000
1605,B13-9087,2013,33.002986000000000,-117.298133000000010
1606,B13-9091,2013,33.018231999999998,-117.340525000000000
1607,B13-9091,2013,33.018231999999998,-117.340525000000000
1608,B13-9092,2013,33.026857999999997,-117.336662000000000
1609,B13-9092,2013,33.026857999999997,-117.336662000000000
1610,B13-9093,2013,33.032420000000002,-117.669240000000000
1611,B13-9094,2013,33.033836000000001,-117.317262000000000
1612,B13-9095,2013,33.038935000000002,-117.502568999999990
1613,B13-9099,2013,33.063657999999997,-117.490410999999990
1614,B13-9100,2013,33.066572999999998,-117.367481000000000
1615,B13-9100,2013,33.066572999999998,-117.367481000000000
1616,B13-9104,2013,33.083432999999999,-117.342651000000000
1617,B13-9104,2013,33.083432999999999,-117.342651000000000
1618,B13-9105,2013,33.088070000000002,-117.350980000000010
1619,B13-9105,2013,33.088070000000002,-117.350980000000010
1620,B13-9106,2013,33.091107000000001,-117.432828000000000
1621,B13-9107,2013,33.093750000000000,-117.417150000000010
